cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
C01B,NON-METALLIC ELEMENTS; COMPOUNDS THEREOF; ; METALLOIDS OR COMPOUNDS THEREOF NOT COVERED BY SUBCLASS C01C,C01B3/46,"Hydrogen; Gaseous mixtures containing hydrogen; Separation of hydrogen from mixtures containing it ; Purification of hydrogen -Production of hydrogen or of gaseous mixtures containing ; a substantial proportion of;  hydrogen-by reaction of gaseous or liquid organic compounds with gasifying agents, e.g. water, carbon dioxide, air-by reaction of hydrocarbons with gasifying agents-using discontinuously preheated non-moving solid materials, e.g. blast and run",C01,INORGANIC CHEMISTRY
C01B,NON-METALLIC ELEMENTS; COMPOUNDS THEREOF; ; METALLOIDS OR COMPOUNDS THEREOF NOT COVERED BY SUBCLASS C01C,C01B3/48,"Hydrogen; Gaseous mixtures containing hydrogen; Separation of hydrogen from mixtures containing it ; Purification of hydrogen -Production of hydrogen or of gaseous mixtures containing ; a substantial proportion of;  hydrogen-by reaction of gaseous or liquid organic compounds with gasifying agents, e.g. water, carbon dioxide, air-by reaction of hydrocarbons with gasifying agents-followed by reaction of water vapour with carbon monoxide",C01,INORGANIC CHEMISTRY
C01B,NON-METALLIC ELEMENTS; COMPOUNDS THEREOF; ; METALLOIDS OR COMPOUNDS THEREOF NOT COVERED BY SUBCLASS C01C,C01B32/977,Carbon; Compounds thereof -Carbides-Carbides of single elements-Silicon carbide-Preparation from compounds containing silicon-Preparation from organic compounds containing silicon,C01,INORGANIC CHEMISTRY
C01B,NON-METALLIC ELEMENTS; COMPOUNDS THEREOF; ; METALLOIDS OR COMPOUNDS THEREOF NOT COVERED BY SUBCLASS C01C,C01B33/44,"Silicon; Compounds thereof -Silicates -having base-exchange properties but not having molecular sieve properties -Layered base-exchange silicates, e.g. clays, micas or alkali metal silicates of kenyaite or magadiite type -Products obtained from layered base-exchange silicates by ion-exchange with organic compounds such as ammonium, phosphonium or sulfonium compounds or by intercalation of organic compounds, e.g. organoclay material",C01,INORGANIC CHEMISTRY
C01C,AMMONIA; CYANOGEN; COMPOUNDS THEREOF ,C01C3/001,"Cyanogen; Compounds thereof-Preparation by decomposing nitrogen-containing organic compounds, e.g. molasse waste or urea ",C01,INORGANIC CHEMISTRY
C01F,"COMPOUNDS OF THE METALS BERYLLIUM, MAGNESIUM, ALUMINIUM, CALCIUM, STRONTIUM, BARIUM, RADIUM, THORIUM, OR OF THE RARE-EARTH METALS ",C01F7/47,"Compounds of aluminium-Aluminium oxide; Aluminium hydroxide; Aluminates-Purification of aluminium oxide, aluminium hydroxide or aluminates -of aluminates, e.g. removal of compounds of Si, Fe, Ga or of organic compounds from Bayer process liquors",C01,INORGANIC CHEMISTRY
C01F,"COMPOUNDS OF THE METALS BERYLLIUM, MAGNESIUM, ALUMINIUM, CALCIUM, STRONTIUM, BARIUM, RADIUM, THORIUM, OR OF THE RARE-EARTH METALS ",C01F7/473,"Compounds of aluminium-Aluminium oxide; Aluminium hydroxide; Aluminates-Purification of aluminium oxide, aluminium hydroxide or aluminates -of aluminates, e.g. removal of compounds of Si, Fe, Ga or of organic compounds from Bayer process liquors-Removal of organic compounds, e.g. sodium oxalate",C01,INORGANIC CHEMISTRY
C01F,"COMPOUNDS OF THE METALS BERYLLIUM, MAGNESIUM, ALUMINIUM, CALCIUM, STRONTIUM, BARIUM, RADIUM, THORIUM, OR OF THE RARE-EARTH METALS ",C01F7/476,"Compounds of aluminium-Aluminium oxide; Aluminium hydroxide; Aluminates-Purification of aluminium oxide, aluminium hydroxide or aluminates -of aluminates, e.g. removal of compounds of Si, Fe, Ga or of organic compounds from Bayer process liquors-Removal of organic compounds, e.g. sodium oxalate-by oxidation",C01,INORGANIC CHEMISTRY
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/30,Nature of the contaminant-Organic compounds,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/301,"Nature of the contaminant-Organic compounds-Detergents, surfactants",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/303,Nature of the contaminant-Organic compounds-Complexing agents,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/305,Nature of the contaminant-Organic compounds-Endocrine disruptive agents,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/306,Nature of the contaminant-Organic compounds-Pesticides,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/308,Nature of the contaminant-Organic compounds-Dyes; Colorants; Fluorescent agents,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/32,"Nature of the contaminant-Organic compounds-Hydrocarbons, e.g. oil",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/322,"Nature of the contaminant-Organic compounds-Hydrocarbons, e.g. oil-Volatile compounds, e.g. benzene",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/325,"Nature of the contaminant-Organic compounds-Hydrocarbons, e.g. oil-Emulsions",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/327,"Nature of the contaminant-Organic compounds-Hydrocarbons, e.g. oil-Polyaromatic Hydrocarbons [PAH's]",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/34,Nature of the contaminant-Organic compounds-containing oxygen,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/345,Nature of the contaminant-Organic compounds-containing oxygen-Phenols,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/36,Nature of the contaminant-Organic compounds-containing halogen,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/363,Nature of the contaminant-Organic compounds-containing halogen-PCB's; PCP's,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/366,Nature of the contaminant-Organic compounds-containing halogen-Dioxine; Furan,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/38,Nature of the contaminant-Organic compounds-containing nitrogen,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2101/40,Nature of the contaminant-Organic compounds-containing sulfur,C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2103/36,"Nature of the water, waste water, sewage or sludge to be treated-from industrial activities not provided for in groups C02F2103/12 - C02F2103/32-from the manufacture of organic compounds",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2103/365,"Nature of the water, waste water, sewage or sludge to be treated-from industrial activities not provided for in groups C02F2103/12 - C02F2103/32-from the manufacture of organic compounds-from petrochemical industry (e.g. refineries)",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C02F,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE ",C02F2103/38,"Nature of the water, waste water, sewage or sludge to be treated-from industrial activities not provided for in groups C02F2103/12 - C02F2103/32-from the manufacture of organic compounds-Polymers",C02,"TREATMENT OF WATER, WASTE WATER, SEWAGE, OR SLUDGE"
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B2111/1006,"Mortars, concrete or artificial stone or mixtures to prepare them, characterised by specific function, property or use-Compositions or ingredients thereof characterised by the absence or the very low content of a specific material-Absence of well-defined organic compounds",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B2111/1012,"Mortars, concrete or artificial stone or mixtures to prepare them, characterised by specific function, property or use-Compositions or ingredients thereof characterised by the absence or the very low content of a specific material-Absence of well-defined organic compounds-Organic solvents",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B2235/48,"Aspects relating to ceramic starting mixtures or sintered ceramic products-Composition of constituents of the starting material or of secondary phases of the final product-Constituents and secondary phases not being of a fibrous nature-Organic compounds becoming part of a ceramic after heat treatment, e.g. carbonising phenol resins",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B2235/483,"Aspects relating to ceramic starting mixtures or sintered ceramic products-Composition of constituents of the starting material or of secondary phases of the final product-Constituents and secondary phases not being of a fibrous nature-Organic compounds becoming part of a ceramic after heat treatment, e.g. carbonising phenol resins-Si-containing organic compounds, e.g. silicone resins, (poly)silanes, (poly)siloxanes or (poly)silazanes",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B2235/486,"Aspects relating to ceramic starting mixtures or sintered ceramic products-Composition of constituents of the starting material or of secondary phases of the final product-Constituents and secondary phases not being of a fibrous nature-Organic compounds becoming part of a ceramic after heat treatment, e.g. carbonising phenol resins-Boron containing organic compounds, e.g. borazine, borane or boranyl",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B26/30,"Compositions of mortars, concrete or artificial stone, containing only organic binders ; , e.g. polymer or resin concrete -Compounds having one or more carbon-to-metal or carbon-to-silicon linkages ; ; Other silicon-containing organic compounds; Boron-organic compounds",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C04B,"LIME, MAGNESIA; SLAG; CEMENTS; COMPOSITIONS THEREOF, e.g. MORTARS, CONCRETE OR LIKE BUILDING MATERIALS; ARTIFICIAL STONE ; CERAMICS ; REFRACTORIES; TREATMENT OF NATURAL STONE",C04B26/32,"Compositions of mortars, concrete or artificial stone, containing only organic binders ; , e.g. polymer or resin concrete -Compounds having one or more carbon-to-metal or carbon-to-silicon linkages ; ; Other silicon-containing organic compounds; Boron-organic compounds-containing silicon",C04,CEMENTS; CONCRETE; ARTIFICIAL STONE; CERAMICS; REFRACTORIES
C06B,EXPLOSIVES OR THERMIC COMPOSITIONS ; MANUFACTURE THEREOF; USE OF SINGLE SUBSTANCES AS EXPLOSIVES ,C06B25/12,Compositions containing a nitrated organic compound-the compound being nitroglycerine-with other nitrated organic compounds,C06,EXPLOSIVES; MATCHES
C06B,EXPLOSIVES OR THERMIC COMPOSITIONS ; MANUFACTURE THEREOF; USE OF SINGLE SUBSTANCES AS EXPLOSIVES ,C06B25/14,Compositions containing a nitrated organic compound-the compound being nitroglycerine-with other nitrated organic compounds-the other compound being a nitrated aliphatic diol,C06,EXPLOSIVES; MATCHES
C06B,EXPLOSIVES OR THERMIC COMPOSITIONS ; MANUFACTURE THEREOF; USE OF SINGLE SUBSTANCES AS EXPLOSIVES ,C06B25/16,Compositions containing a nitrated organic compound-the compound being nitroglycerine-with other nitrated organic compounds-the other compound being a nitrated aromatic,C06,EXPLOSIVES; MATCHES
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/00,Indexing scheme relating to specific properties of organic compounds,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/01,Indexing scheme relating to specific properties of organic compounds-Charge-transfer complexes,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/03,Indexing scheme relating to specific properties of organic compounds-Free radicals,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/05,"Indexing scheme relating to specific properties of organic compounds-Isotopically modified compounds, e.g. labelled",C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/07,Indexing scheme relating to specific properties of organic compounds-Optical isomers,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/09,Indexing scheme relating to specific properties of organic compounds-Geometrical isomers,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/11,Indexing scheme relating to specific properties of organic compounds-Compounds covalently bound to a solid support,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B2200/13,"Indexing scheme relating to specific properties of organic compounds-Crystalline forms, e.g. polymorphs",C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B59/00,Introduction of isotopes of elements into organic compounds ; ; Labelled organic compounds per se,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B59/001,Introduction of isotopes of elements into organic compounds ; ; Labelled organic compounds per se-Acyclic or carbocyclic compounds,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B59/002,Introduction of isotopes of elements into organic compounds ; ; Labelled organic compounds per se-Heterocyclic compounds,C07,ORGANIC CHEMISTRY
C07B,GENERAL METHODS OF ORGANIC CHEMISTRY; APPARATUS THEREFOR ,C07B59/004,"Introduction of isotopes of elements into organic compounds ; ; Labelled organic compounds per se-Acyclic, carbocyclic or heterocyclic compounds containing elements other than carbon, hydrogen, halogen, oxygen, nitrogen, sulfur, selenium or tellurium",C07,ORGANIC CHEMISTRY
